0, 0.03053435114503822
0.4901960784313726, 1.331297709923664
0.9803921568627461, 2.1129770992366415
1.9607843137254903, 2.2290076335877864
2.450980392156864, 2.754198473282443
2.9411764705882355, 3.0412213740458016
3.9215686274509807, 2.7480916030534353
4.901960784313726, 2.3450381679389314
5.980392156862745, 2.015267175572519
7.0588235294117645, 1.7770992366412215
7.941176470588234, 1.5633587786259544
9.019607843137255, 1.398473282442748
10.000000000000002, 1.2702290076335876
12.058823529411766, 1.0625954198473284
14.019607843137253, 0.9282442748091602
15.980392156862743, 0.8183206106870231
18.03921568627451, 0.720610687022901
20, 0.6412213740458013
25, 0.5129770992366414
29.901960784313722, 0.40916030534351133
34.90196078431373, 0.34809160305343534
40, 0.29923664122137383
